openalexid,title,original_paper_date,original_paper_doi,retraction_date,retraction_doi,reason
https://openalex.org/W2162866923,The Effects of Thin and Heavy Media Images on Overweight and Underweight Consumers: Social Comparison Processes and Behavioral Implications,2009-10-20T00:00:00Z,10.1086/648688,2014-04-10T00:00:00Z,10.1086/676823,+Error in Data;+Error in Methods;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2130223103,Money and mimicry: when being mimicked makes people feel threatened,2011-08-05T00:00:00Z,10.1177/0956797611418348,2014-04-08T00:00:00Z,10.1177/0956797614531550,+Error in Methods;+Results Not Reproducible;
https://openalex.org/W1957670153,"Higher-risk sexual behavior among HIV patients receiving antiretroviral treatment in Ibadan, Nigeria",2008-05-01T00:00:00Z,10.2989/AJAR.2008.7.1.8.436,2014-03-27T00:00:00Z,10.2989/16085906.2014.906545,+Error in Data;+Ethical Violations by Author;+Informed/Patient Consent - None/Withdrawn;
https://openalex.org/W2127845314,Recursive fury: conspiracist ideation in the blogosphere in response to research on conspiracist ideation.,2013-03-18T00:00:00Z,10.3389/fpsyg.2013.00073,2014-03-27T00:00:00Z,10.3389/fpsyg.2014.00293,+Investigation by Journal/Publisher;+Legal Reasons/Legal Threats;
https://openalex.org/W1060527488,Comparative Study on the Questions Asked through Digital and Face-to-face Reference Services,2013-02-27T00:00:00Z,unavailable,2014-03-13T00:00:00Z,10.1016/j.sbspro.2014.03.001,+Duplicate Publication through Error by Journal/Publisher;
https://openalex.org/W2312592336,Development and Validation of Self-Regulation Questionnaire in Children and Minors,2014-02-01T00:00:00Z,10.1016/j.sbspro.2014.01.1224,2014-02-18T00:00:00Z,10.1016/j.sbspro.2014.01.1224,+Plagiarism of Article;
https://openalex.org/W2123554657,The evolution of intergroup bias: perceptions and attitudes in rhesus macaques,2011-03-01T00:00:00Z,10.1037/a0022459,2014-01-01T00:00:00Z,10.1037/a0035407,+Concerns/Issues About Results;+Doing the Right Thing;+Error in Analyses;+Error in Methods;+Investigation by Company/Institution;+Results Not Reproducible;
https://openalex.org/W2618437667,Neuroradiological Advances Detect Abnormal Neuroanatomy Underlying Neuropsychological Impairments: The Power of PET Imaging,2013-04-11T00:00:00Z,10.1007/s00259-013-2401-3,2013-11-09T00:00:00Z,10.1007/s00259-013-2613-6,+Euphemisms for Plagiarism;+Legal Reasons/Legal Threats;+Plagiarism of Text;
https://openalex.org/W2001297768,A characterization of individual differences in prospective memory monitoring using the Complex Ongoing Serial Task,2012-05-01T00:00:00Z,10.1037/a0025753,2013-11-01T00:00:00Z,10.1037/a0034081,+Falsification/Fabrication of Data;+Investigation by ORI;+Manipulation of Results;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2029265345,A Stoic Defence of Rational Suicide,2012-07-04T00:00:00Z,10.1007/s11019-012-9424-6,2013-11-01T00:00:00Z,10.1007/s11019-012-9424-6,+Concerns/Issues about Referencing/Attributions;
https://openalex.org/W2169815771,"The factor structure of the Thai version of the Depression Anxiety and Stress Scales (Thai DASS-42) and its application in a community sample of Thai women living in Sydney, Australia",2013-07-15T00:00:00Z,10.5430/jnep.v3n11p133,2013-11-01T00:00:00Z,10.5430/jnep.v3n11p133,+Notice - Limited or No Information;
https://openalex.org/W1683218337,The Integrated Self: A Holistic Approach to Spirituality and Mental Health Practice,2013-02-01T00:00:00Z,10.5964/ejop.v9i1.425,2013-11-01T00:00:00Z,10.5964/ejop.v9i1.425,+Plagiarism of Article;
https://openalex.org/W1673113491,A critical analysis of outsourcers' behaviorization of moral hazards,2013-07-15T00:00:00Z,10.1109/QR2MSE.2013.6625994,2013-10-10T00:00:00Z,10.1109/QR2MSE.2013.6625994,+Notice - Limited or No Information;
https://openalex.org/W2066493900,The impact of anxiety and depression on patients within a large type 1 diabetes insulin pump population. An observational study,2013-09-26T00:00:00Z,10.1016/j.diabet.2013.06.003,2013-10-01T00:00:00Z,10.1016/j.diabet.2013.06.003,+Date of Retraction/Other Unknown;+Lack of Approval from Author;+Lack of Approval from Company/Institution;+Lack of Approval from Third Party;
https://openalex.org/W2069529415,Biofeedback for pain management in traumatised refugees,2009-09-21T00:00:00Z,10.1080/16506070902815024,2013-09-25T00:00:00Z,10.1080/16506073.2013.833745,+Ethical Violations by Author;+Investigation by Company/Institution;+Investigation by Third Party;
https://openalex.org/W2044453520,Combining Biofeedback and Narrative Exposure Therapy for Persistent Pain and PTSD in Refugees: A Pilot Study,2012-06-25T00:00:00Z,10.3402/ejpt.v3i0.17660,2013-07-19T00:00:00Z,10.3402/ejpt.v4i0.21913,+Error in Materials (General);+Error in Methods;
https://openalex.org/W2335058723,Testosterone therapy improves psychological distress and health-related quality of life in Chinese men with symptomatic late-onset hypogonadism patients,2013-01-10T00:00:00Z,10.3109/13685538.2012.754007,2013-05-20T00:00:00Z,10.3109/13685538.2013.799892,+Plagiarism of Article;
https://openalex.org/W2261673220,The emergence of orthographic word representations in the brain: Evaluating a neural shape-based framework using fMRI and the HMAX model,2012-11-12T00:00:00Z,10.1093/Cercor/bhs355,2013-05-17T00:00:00Z,10.1093/cercor/bhs355,+Doing the Right Thing;+Error in Analyses;+Ethical Violations by Author;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Unreliable Results;
https://openalex.org/W1969035962,Measure by measure: When implicit and explicit social comparison effects differ,2010-04-07T00:00:00Z,10.1080/15298861003680117,2013-05-02T00:00:00Z,10.1080/15298868.2013.790597,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W1973918865,Unfinished business: How completeness affects the impact of emotional states and emotion concepts on social judgement,2006-09-22T00:00:00Z,10.1016/j.jesp.2006.07.007,2013-04-08T00:00:00Z,10.1016/j.jesp.2013.03.006,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2096342832,The flexible unconscious: Investigating the judgmental impact of varieties of unaware perception,2005-04-05T00:00:00Z,10.1016/j.jesp.2005.02.002,2013-03-29T00:00:00Z,10.1016/j.jesp.2013.03.004,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2112105445,Distinctiveness is Key: How Different Types of Self-Other Similarity Moderate Social Comparison Effects,2007-03-01T00:00:00Z,10.1177/0146167206296105,2013-02-05T00:00:00Z,10.1177/0146167212474240,+Criminal Proceedings;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;
https://openalex.org/W2137877549,Terror Management and Stereotyping: Why Do People Stereotype When Mortality Is Salient?,2008-04-01T00:00:00Z,10.1177/0146167207312465,2013-02-05T00:00:00Z,10.1177/0146167212474240,+Criminal Proceedings;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;
https://openalex.org/W2115268890,When we wonder what it all means: Interpretation goals facilitate accessibility and stereotyping effects,2001-08-01T00:00:00Z,10.1177/0146167201278001,2013-02-05T00:00:00Z,10.1177/0146167212474240,+Concerns/Issues About Data;+Criminal Proceedings;+Ethical Violations by Author;+Investigation by Company/Institution;+Investigation by Third Party;
https://openalex.org/W1242786424,"Me tomorrow, the others later: How perspective fit increases sustainable behavior",2010-06-23T00:00:00Z,10.1016/j.jenvp.2010.06.002,2013-01-16T00:00:00Z,10.1016/j.jenvp.2012.12.004,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2043792984,Bridging the gap on Facebook: assessing intergroup contact and its effects for intergroup relations,2012-07-23T00:00:00Z,10.1089/cyber.2011.0569,2013-01-15T00:00:00Z,10.1089/cyber.2011.0569.ret,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W1972927229,Similarities and Differences between the Impact of Traits and Expectancies: What Matters Is Whether the Target Stimulus Is Ambiguous or Mixed,2002-04-08T00:00:00Z,10.1006/jesp.1997.9997,2013-01-14T00:00:00Z,10.1016/j.jesp.2012.12.001,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W1982241581,When thoughts donâ€™t feel like they used to: Changing feelings of subjective ease in judgments of the past,2009-05-23T00:00:00Z,10.1016/j.jesp.2009.05.012,2013-01-10T00:00:00Z,10.1016/j.jesp.2012.12.002,+Unreliable Data;
https://openalex.org/W1599435154,Information to go: Fluency enhances the usability of primed information,2009-10-12T00:00:00Z,10.1016/j.jesp.2009.10.001,2013-01-08T00:00:00Z,10.1016/j.jesp.2012.11.014,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Notice - Limited or No Information;
https://openalex.org/W1968996777,Age-related differences in typical intellectual engagement between young and old adults,2012-01-06T00:00:00Z,10.1080/0361073X.2012.637007,2013-01-01T00:00:00Z,10.1080/0361073X.2012.637007,+Withdrawal;
https://openalex.org/W1978379007,Distinguishing stereotype threat from priming effects: on the role of the social self and threat-based concerns,2006-08-01T00:00:00Z,10.1037/0022-3514.91.2.243,2013-01-01T00:00:00Z,10.1037/a0031270,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2105980380,From seeing to being: subliminal social comparisons affect implicit and explicit self-evaluations,2004-10-01T00:00:00Z,10.1037/0022-3514.87.4.468,2013-01-01T00:00:00Z,10.1037/a0031410,+Falsification/Fabrication of Data;+Investigation by Third Party;
https://openalex.org/W2002016575,"Method matters: effects of explicit versus implicit social comparisons on activation, behavior, and self-views",2004-12-01T00:00:00Z,10.1037/0022-3514.87.6.860,2013-01-01T00:00:00Z,10.1037/a0031425,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2134606469,The magic spell of language: linguistic categories and their perceptual consequences,2007-07-01T00:00:00Z,10.1037/0022-3514.93.1.23,2013-01-01T00:00:00Z,10.1037/a0031271,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2115053809,"The self salience model of other-to-self effects: integrating principles of self-enhancement, complementarity, and imitation",2006-02-01T00:00:00Z,10.1037/0022-3514.90.2.258,2013-01-01T00:00:00Z,10.1037/a0031426,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2114458794,Unconscious and spontaneous and...complex: the three selves model of social comparison assimilation and contrast,2008-06-01T00:00:00Z,10.1037/0022-3514.94.6.1018,2013-01-01T00:00:00Z,10.1037/a0031266,+Falsification/Fabrication of Data;+Investigation by Third Party;
https://openalex.org/W2317826651,The Norm-Activating Power of Celebrity: The Dynamics of Success and Influence,2011-03-01T00:00:00Z,10.1177/0190272511398208,2012-12-13T00:00:00Z,10.1177/0190272512471170,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2120257996,Not-Sold-Here: How Attitudes Influence External Knowledge Exploitation,2010-01-22T00:00:00Z,10.1287/orsc.1090.0499,2012-12-01T00:00:00Z,10.1287/orsc.1120.0803,+Concerns/Issues About Data;+Concerns/Issues About Results;+Duplication of Article;
https://openalex.org/W1524114144,"Effects of exercise program on physical fitness, depression, and self-efficacy of low-income elderly women in South Korea",2009-10-22T00:00:00Z,10.1111/j.1525-1446.2009.00812.x,2012-11-16T00:00:00Z,10.1111/phn.12015,+Duplication of Text;
https://openalex.org/W1999557056,Status concerns and financial debts in adolescents,2010-11-23T00:00:00Z,10.1080/15534510.2010.525855,2012-10-18T00:00:00Z,10.1080/15534510.2012.738953,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2079262558,It's all in the timing: Measuring emotional reactions to stereotype threat before and after taking a test,2006-05-18T00:00:00Z,10.1002/ejsp.310,2012-10-05T00:00:00Z,10.1002/ejsp.1919,+Falsification/Fabrication of Data;+Investigation by Journal/Publisher;
https://openalex.org/W2100576560,Making sense of war: using the interpretation comparison model to understand the Iraq conflict,2006-08-23T00:00:00Z,10.1002/ejsp.369,2012-10-05T00:00:00Z,10.1002/ejsp.1920,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2079233794,Visual perspective influences the use of metacognitive information in temporal comparisons,2012-01-01T00:00:00Z,10.1037/a0026106,2012-10-01T00:00:00Z,10.1037/a0030145,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Results Not Reproducible;
https://openalex.org/W2018274503,The Motivated Self: Self-Affirmation and the Better-Than-Average Effect,2012-08-20T00:00:00Z,10.1177/0146167212457074,2012-09-24T00:00:00Z,10.1177/0146167212462999,+Doing the Right Thing;+Error in Methods;+Unreliable Results;
https://openalex.org/W2103573682,"Staff, miter, book, share: how attributes of Saint Nicholas induce normative behavior",2008-01-14T00:00:00Z,10.1002/ejsp.491,2012-09-20T00:00:00Z,10.1002/ejsp.1913,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2041304728,Affects of the unexpected: when inconsistency feels good (or bad),2010-03-15T00:00:00Z,10.1177/0146167209357746,2012-09-18T00:00:00Z,10.1177/0146167212462821,+Criminal Proceedings;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;
https://openalex.org/W2106413072,Event Accessibility and Context Effects in Causal Inference: Judgment of a Different Order,1996-10-01T00:00:00Z,10.1177/01461672962210001,2012-09-18T00:00:00Z,10.1177/0146167212462821,+Concerns/Issues About Data;+Criminal Proceedings;+Investigation by Company/Institution;+Investigation by Third Party;
https://openalex.org/W2141047773,Silence and Table Manners: When Environments Activate Norms,2008-05-09T00:00:00Z,10.1177/0146167208318401,2012-09-18T00:00:00Z,10.1177/0146167212462821,+Criminal Proceedings;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;
