Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,psych,doi_available
14379,A research on the impact of outward bound on undergraduates' mental quality,(SOC) Education;(SOC) Psychology;,"Institute of Physical Education, Huazhong Normal University, Wuhan, Hubei, China; Mental Health Center, Yunnan University, Kunming, China; Department of Social Science, Yunnan University of Chinese Traditional Medicine, Kunming, China;",2010 The 2nd Conference on Environmental Science and Information Application Technology,IEEE: Institute of Electrical and Electronics Engineers,China,Xia Wen;Mu Wei;Luo Bing,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-09-09T00:00:00Z,10.1109/ESIAT.2010.5568429,0,2010-07-17T00:00:00Z,10.1109/ESIAT.2010.5568429,0,Retraction,+Investigation by Journal/Publisher;+Notice - Limited or No Information;+Withdrawal;,No,NA,1,1
13615,Research Review on the Purchase Psychologies and Behaviors of the â€œThree Highâ€ Sports Lottery Consumers,(B/T) Government;(ENV) Environmental Sciences;(PHY) Mathematics;(SOC) Education;(SOC) Psychology;,"School of Physical Education, Huazhong Normal University, Wuhan, Hubei, 430079, China",2010 The 2nd Conference on Environmental Science and Information Application Technology,IEEE: Institute of Electrical and Electronics Engineers,China,Yang Liu;Wang Bin,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-09-09T00:00:00Z,10.1109/ESIAT.2010.5568427,NA,2010-07-17T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;,No,NA,1,1
13851,A study on the mental disorder and prevalence rate of physiological disease of college students,(HSC) Medicine - General;(SOC) Education;(SOC) Psychology;,"Ideological and Political Education and Health Education, Institute of Marxism, China University of Geosciences, Wuhan, China;",2010 International Conference on Intelligent Computing and Cognitive Informatics,IEEE: Institute of Electrical and Electronics Engineers,China,Zuying Xia,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-09-07T00:00:00Z,10.1109/ICICCI.2010.131,NA,2010-06-22T00:00:00Z,10.1109/ICICCI.2010.131,NA,Retraction,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
11699,Design and Development of Athlete Information Management System,(B/T) Computer Science;(B/T) Technology;(PHY) Mathematics;(SOC) Psychology;,"Dept. of Sports Military, China Jiliang University, Hangzhou, Zhejiang, China",2010 3rd International Conference on Computer Science and Information Technology,IEEE: Institute of Electrical and Electronics Engineers,China,He Xiuzhen,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5564019,NA,2010-07-09T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;,No,NA,1,1
12411,Effect of human intervention in cause effect relationship,(B/T) Computer Science;(SOC) Psychology;,"Computer Science Program, Faculty of Science and Technology, Suan Sunandha Rajabhat University, 1 Uthong Nok, Dusit, Bangkok 10300, Thailand",2010 3rd Intl Conference on Computer Science and Information Technology (ICCSIT),IEEE: Institute of Electrical and Electronics Engineers,Thailand,Suwimon Kooptiwoot,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5563593,0,2010-07-09T00:00:00Z,10.1109/ICCSIT.2010.5563593,0,Retraction,+Notice - Limited or No Information;,No,NA,1,1
11585,From Disorder Applause to Emerging Rhythmic Clapping,(PHY) Mathematics;(SOC) Psychology;,"Nanjing Military Region Workstation of Command Automation, China",2010 3rd International Conference on Computer Science and Information Technology,IEEE: Institute of Electrical and Electronics Engineers,China,Kun Liu,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5563796,NA,2010-07-09T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;,No,NA,1,1
11530,Fully Play the Advantages of Educational Technology to Support Individualized Education for Hearing-impaired Students,(B/T) Technology;(PHY) Mathematics;(SOC) Education;(SOC) Psychology;,"Special Education College, Beijing Union University, China; Educational Technology Department, Capital Normal University, Beijing, China",2010 3rd International Conference on Computer Science and Information Technology,IEEE: Institute of Electrical and Electronics Engineers,China,Wu Xiao Fen;Xu Jia Cheng,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5563812,NA,2010-07-09T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;,No,NA,1,1
12257,Group decision-making method based on linguistic judgement and rough set clustering,(B/T) Computer Science;(SOC) Linguistics;(SOC) Psychology;,"Department of Equipment Command and Management, Ordnance Engineering College, Shijiazhuang 050003, China;",2010 3rd Intl Conference on Computer Science and Information Technology (ICCSIT),IEEE: Institute of Electrical and Electronics Engineers,China,Sun Baochen;Hu Qiwei;Dong Zewei;Wang Zhicheng,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5564643,NA,2010-07-09T00:00:00Z,10.1109/ICCSIT.2010.5564643,NA,Retraction,+Investigation by Journal/Publisher;+Notice - Limited or No Information;+Withdrawal;,No,NA,1,1
11708,Study on the Key Factors of Innovation Management in Service Enterprise,(B/T) Business - Management;(B/T) Computer Science;(B/T) Technology;(PHY) Mathematics;(SOC) Psychology;,"Shandong University of Finance, Jinan, China; Grid of China Technology College, Jinan, China",2010 3rd International Conference on Computer Science and Information Technology,IEEE: Institute of Electrical and Electronics Engineers,China,Ni Huijun;Yu Wei,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5563983,NA,2010-07-09T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;,No,NA,1,1
11907,The Impact of Administration Services Center Staff's Emotional Labor on the Performance,(B/T) Business - Management;(PHY) Mathematics;(SOC) Psychology;,"Shandong University of Finance, Jinan, China",2010 3rd International Conference on Computer Science and Information Technology,IEEE: Institute of Electrical and Electronics Engineers,China,Yu Wei,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-09-07T00:00:00Z,10.1109/ICCSIT.2010.5563657,NA,2010-07-09T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;,No,NA,1,1
14891,A method for evaluating service quality considering customers' psychological behavior,(B/T) Business - Public Relations;(SOC) Psychology;,"School of Business Administration, Northeastern University Shenyang, China; School of Economics and Management, Shenyang Ligong University, China;",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,China,Fa-Dong Chen;Kai Shen;Hao Xu;Zhi-Ping Fan,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5552980,0,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5552980,0,Retraction,+Investigation by Journal/Publisher;+Notice - Limited or No Information;+Withdrawal;,No,NA,1,1
14732,A Study on Factors Influencing Knowledge-sharing Activity for the Innovation Activity of Team,(B/T) Business - Management;(PHY) Mathematics;(SOC) Psychology;,"KT(Korea Telecom), Seoul, South Korea; Graduate School of Information, Yonsei University, Seoul, South Korea",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,South Korea,Jungwoo Lee;Jeongeun Kim;Yoengjong Han,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5552921,NA,2010-07-09T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;+Withdrawal;,No,NA,1,1
14427,Application of behavioral economics in the mutual selecting between the post graduate student and the tutor,(SOC) Education;(SOC) Psychology;,"Electrostatic and Electromagnetic Protection Institute, Mechanical Engineering College, Shijiazhuang, HeBei, China; Art Design Department, He Bei University of Science and Technology, Shijiazhuang, HeBei, China;",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,China,Gao Yong-sheng;Wu Sha;Xie Wen-qiang,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553126,NA,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553126,NA,Retraction,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
14516,Application Research for Undergraduate Education Evaluation Method Based on SVM,(B/T) Business - Management;(PHY) Mathematics;(SOC) Education;(SOC) Psychology;,"Bohai University Jinzhou, Lliaoning, China",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,China,Yandong Guo;Kai Yang,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553168,NA,2010-07-09T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;+Withdrawal;,No,NA,1,1
14255,Applying grey relational analysis to prioritizing business leaders' emotional intelligence training needs,(B/T) Business - Management;(SOC) Education;(SOC) Psychology;,"Department of Business Administration, Hsing-Wu College Taipei, Taiwan Department of Applied English, Ming Chuan University, Taoyuan, Taiwan Department of Tourism, Hsing Wu College, Taipei, Taiwan",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,Taiwan,Mu-Shang Yin;Hui-Wen Vivian Tang;Pan-ju Lou,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553131,NA,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553131,NA,Retraction,+Notice - Limited or No Information;,No,NA,1,1
14234,Assessing Two Emotion Regulation Processes in Chinese Adolescents,(HSC) Medicine - Pediatrics;(PHY) Mathematics;(SOC) Psychology;,"Department of Economics and Management, Sanming University, China",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,China,Zhibin Chen,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553216,NA,2010-07-09T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;+Withdrawal;,No,NA,1,1
14702,"Board independence, executive overconfidence and financial leverage",(B/T) Business - Management;(SOC) Psychology;,"School of Finance and Economics, Jiangsu University 212013, Zhenjiang, China",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,China,Yan Yong-hai;Kong Yu-sheng,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553222,NA,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553222,NA,Retraction,+Notice - Limited or No Information;,No,NA,1,1
14615,Dominant Organizational Culture in Iran,(B/T) Technology;(PHY) Mathematics;(SOC) Psychology;,"Sharif University of Technology-International Campus, Kish-Island, Iran",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,Iran,Mohammad Ali Sharifian;Vafa Moaydi,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553026,NA,2010-07-09T00:00:00Z,NA,NA,Retraction,+Notice - Limited or No Information;+Withdrawal;,No,NA,1,1
14437,Expanded Hotelling Model with introduction of informative advertising,(B/T) Business - Marketing;(SOC) Psychology;,"College of Economics, Wuhan University of Technology, 430070, China",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,China,Ji Nian;Hu Jia;Yu Qian,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553101,NA,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553101,NA,Retraction,+Notice - Limited or No Information;,No,NA,1,1
14680,Identify the relationship between emotional intelligence and performance,(B/T) Government;(SOC) Psychology;,"Islamic Azad University Of Firouzkooh Branch, Tehran, Iran;",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,Iran,Ali Mahdizadeh;Seyed Mehdi Hosseini;Gholamreza Mehdizadeh,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553085,NA,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553085,NA,Retraction,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
14224,Investigating customer needs and evaluation behavior in online shopping,(B/T) Business - Marketing;(SOC) Psychology;,"Department of Information Management, Tungnan University Taipei County, Taiwan ROC Department of Management Information Systems, National Chengchi University Taipei, Taiwan ROC",2010 IEEE International Conference on Advanced Management Science (ICAMS 2010),IEEE: Institute of Electrical and Electronics Engineers,Taiwan,Sheng Chin Yu;Fong Ling Fu,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553124,0,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553124,0,Retraction,+Notice - Limited or No Information;,No,NA,1,1
14351,Main effect and moderating effect of psychological capital in the model of employee turnover intention,(B/T) Business - Management;(SOC) Psychology;,"Personnel Department, Northwestern Polytechnical University, Xi'an, China; School of Management, Northwestern Polytechnical University, Xi'an, China;",2010 IEEE International Conference on Emergency Management and Management Sciences,IEEE: Institute of Electrical and Electronics Engineers,China,Sun Wubin;Yu Zhaoliang,http://retractionwatch.com/2015/06/25/one-publisher-appears-to-have-retracted-thousands-of-meeting-abstracts-yes-thousands/,Conference Abstract/Paper;,2010-08-23T00:00:00Z,10.1109/ICAMS.2010.5553049,NA,2010-07-09T00:00:00Z,10.1109/ICAMS.2010.5553049,NA,Retraction,+Breach of Policy by Author;+Investigation by Journal/Publisher;+Notice - Limited or No Information;,No,NA,1,1
