id,title,publication_date,doi_for_requesting,record_id,title2
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEBEG.2011.5882743,14938,The study on the conceptualization of group citizen behavior of enterprise
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/CAIDCD.2010.5681853,12558,Considerations for Talents in Creative Design for the Culture Creative Industry Development
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/CAIDCD.2010.5681892,12548,Look at the Impact of Folk Visual Language on Modern Design from Zhu Xian Town's Lunar New Year's Painting
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/CAIDCD.2010.5681882,12559,The Inspiration to Modern Landscape Design from â€œThe Story of Peach Blossom Springâ€
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEMT.2010.5657582,14777,The Status of Research Teaching in China
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEIT.2010.5607662,11415,Development of Smart System for Neck Comfort During Air Travel
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEIT.2010.5607709,11368,New View of Developing Art Education of Normal University
NA,NA,NA,https://doi.org/http://api.openalex.org/works/filter=id.doi:10.1109/ICEIT.2010.5607713,11355,Study on Improving Effectiveness of College Freshmen Education
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICEE.2010.1343,13020,An Analysis of Herding Behavior under Cognitive Bias Structure - A Stock Market Case Study
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:https://doi.ieeecomputersociety.org/10.1109/ICEE.2010.997,11942,Empirical Research on the Measurement System of Top Management Team Human Capital Value
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICEE.2010.638,12520,Research on the Elder Tourism Market in Shanghai
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICMSS.2010.5577212,12512,Studies on the Factors of Interaction Quality in Public Service Quality Management
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:https://doi.ieeecomputersociety.org/10.1109/ICEE.2010.771,12517,Study on the Influence of Job Pressure on Staff's Performance in Service Industry - Taking Emotional Labor and Job Burnout as Intermediaries
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICEE.2010.1210,12035,The Exploration of Building Enterprise Education Practical Community for Undergraduate Students
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICEE.2010.758,12275,The Influence of Self-construal and Normative Evaluations on Impulse Buying
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICEE.2010.1218,13008,The Influence of Work-Family Conflict and Supervisor Support on Job Satisfaction
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICEE.2010.272,13093,"The Relation Among Job Satisfaction, Stress Level and Self-efficacy of Safety Staff in Coal Mine"
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICNC.2010.5584717,12239,Behavioural study on cognition of clothing color based on brightness
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICNC.2010.5582471,12317,Learning through organizational citizenship behavior
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICMSS.2010.5577036,14081,Action Mechanism of Knowledge Conflict on Team Innovation
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICMSS.2010.5576630,14062,How Service Climate Impacts on Service Performance: Evidence from China Hotel Industry
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICMSS.2010.5575326,14186,Influences on Unrealistic Optimism in Risk Perception and It's Developmental Mechanism
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICMSS.2010.5575610,14131,Study on Escalation Factors of Conversion from Task Conflict to Relationship Conflict
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICMSS.2010.5576617,14105,The Effects of Internal Marketing on Service Branding
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICMSS.2010.5575328,14065,The Effects of Subordinate-Supervisor Conscientiousness Fit on Organizational Commitment and Career Satisfaction
NA,NA,NA,https://doi.org/Research Review on the Purchase Psychologies and Behaviors of the â€œThree Highâ€ Sports Lottery Consumers,13615,Research Review on the Purchase Psychologies and Behaviors of the â€œThree Highâ€ Sports Lottery Consumers
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICCSIT.2010.5564019,11699,Design and Development of Athlete Information Management System
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1109/ICCSIT.2010.5563796,11585,From Disorder Applause to Emerging Rhythmic Clapping
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICCSIT.2010.5563812,11530,Fully Play the Advantages of Educational Technology to Support Individualized Education for Hearing-impaired Students
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICCSIT.2010.5563983,11708,Study on the Key Factors of Innovation Management in Service Enterprise
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICCSIT.2010.5563657,11907,The Impact of Administration Services Center Staff's Emotional Labor on the Performance
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5552921,14732,A Study on Factors Influencing Knowledge-sharing Activity for the Innovation Activity of Team
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5553168,14516,Application Research for Undergraduate Education Evaluation Method Based on SVM
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5553216,14234,Assessing Two Emotion Regulation Processes in Chinese Adolescents
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5553026,14615,Dominant Organizational Culture in Iran
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5553225,14547,Stay or Switch? An Examination to the Role of Alternative Attractiveness in Chinese Mobile Business
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5553015,14563,"Study on Psychological Relation Among Job Satisfaction, Stress Level and Self-efficacy of Safety Personnel in Coal Mine"
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5552894,14545,The Analysis and Case Study on Marketing Management Risk in Enterprises
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5553243,14558,The Evolution of Concrete Attention Structures on Project Portfolio Selection Decision: A NK-model Simulation
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5552846,14582,The Impact of Career Management Strategies on Organizational Commitment and Career Satisfaction
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5552860,14450,The Impact of Shared Product Knowledge and Receivers' Expertise on the E-commerce Consumer Purchasing Decision
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICAMS.2010.5552876,14574,The Study of Maintain System of Dispatched Workers' Psychological Contract
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1080/13607860903004023,847,A pilot study on perceived stress and PTSD symptomatology in relation to four dimensions of older women's physical health
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/OPEE.2010.5508015,15260,Research and Analysis on Causes of Vocational Burnout of Gym Instructors in Colleges of Hebei Province
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/OPEE.2010.5507999,15263,Study on Aims and Methodology of Setback Education
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/OPEE.2010.5508062,15235,The Research on the Value of Multimedia Teaching Method in the Course of University Physics
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICCET.2010.5485655,13332,A Comparative Study of Consumers' Acceptance Model in Mobile-commerce
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICECTECH.2010.5479933,12999,Psychometric Theory Applied to Questionnaire-based Appraisals on Software Process Assessments: An Initial Report
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICIME.2010.5477899,13242,Employee Engagement and Effective Leadership in Hotel Service Industry of China
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICIME.2010.5477970,13553,Research on the Cultivation of Sub-consciousness in Physical Education Teaching and Training
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICIME.2010.5477731,13511,Research on the Influence of Psychological Factors in Physical Education Teaching
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICIME.2010.5477740,13556,The Effects of Cultural Dimensions on Firms' Innovativeness
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ETT.2009.103,7131,A Research on Blahs Bear Correlative and Cognize Warp of Deaf Undergraduates
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ETT.2009.83,7436,Effect of Gaze Direction and Face Expression on Visual Reflexive Attention
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICNC.2009.129,7113,A Comparison of Perceptions on the Investment Theory of Creativity between Chinese and American
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICNC.2009.471,7110,Influence of Organizational Boundary on Psychological Empowerment in Multi-organization Network
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/CISE.2009.5365371,6775,Innovative Mathematical Pedagogical Model Based on Cognitive Psychology
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICNC.2009.736,7112,Why Not See: Inhibition on Distractors
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICMSS.2009.5303768,7777,Psychological recovery by community reconstruction and management
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICMSS.2009.5303314,7674,Reflections on the Stages and Features of Knowledge Transfer Process
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICMSS.2009.5301414,8535,Would Customer Participation Certainly Cause Customer Satisfaction?
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/SWS.2009.5271788,6871,Psychopathological mechanism and compensation psychotherapy of internet addiction
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1080/00207450390162029,4921,Synaptic Strengthening and Continuum Activity-wave Growth in Temporal Sequencing During Cognitive Tasks
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ESIAT.2009.173,7259,Coal mine safety on environmental sustainability based on behavior science
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICBBE.2009.5162252,7104,"A Study on the Relations among Distress Disclosure, Non-Supportive Social Responses and Anxiety of College Students"
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICBBE.2009.5162545,7102,Compilation of College Students' Self-Actualization Questionnaire for Undergraduates
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICBBE.2009.5163298,7106,"Relationship of Job Satisfaction, Social Support and Subjective Well-Being in Catering Enterprise"
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICBBE.2009.5163430,7103,"Stressful Life Events, Coping Strategies and Mental Health Problems among Chinese Vocational College Students"
NA,NA,NA,https://doi.org/https://api.openalex.org/W2130799369,2839,The latent structure of the Peritraumatic Dissociative Experiences Questionnaire
NA,NA,NA,https://doi.org/https://api.openalex.org/works/filter=id.doi:10.1002/gps.2100,6828,Integrated specialty mental health care among older minorities improves access but not outcomes: results of the PRISMe study
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:10.1109/ICMLC.2008.4620496,8186,Research on the Optimal Incentive Contract Considering Contractorâ€™s Intrinsic Motivation in the Construction Quality Insurance System
NA,NA,NA,https://doi.org/https://api.openalex.org/works/doi:https://psycnet.apa.org/doi/10.1016/j.avb.2005.08.005,17357,From indirect aggression to invisible aggression: A conceptual view on bullying and peer group manipulation
NA,NA,NA,https://doi.org/https://api.openalex.org/W1996229531,4123,Less pain and more to gain: why high-status group members blame their failure on discrimination
NA,NA,NA,https://doi.org/https://api.openalex.org/W2011267887,5819,Evaluation of the relation between Pavlovian occasion-setting and instrumental discriminative stimuli: a blocking analysis
